Gender,Honesty,Status,ComplexThink,CogProcess,PsychDistance
Woman,-1.61641315445895,.664074538621943,3.78616702202149,1.59914573565106,-.955674191965886
Man,3.93944658427992,.1106954098527,-.637679058386556,1.1073951651597,4.38973960265997
Man,-.0715759096977366,1.95986770860216,-4.22908701752224,-.512767237500113,-.478475262278213
Woman,.387267818737097,-.148662342539867,-1.8921224305335,-1.98220286618395,4.50015453599928
Man,-3.84991789336266,3.41428139792704,1.01899416758672,.359387659931871,.42291644583659
Woman,-6.98260261909701,1.8290593318418,-.292928043000729,-.361285443710269,-2.97174918758933
Woman,6.92809524930307,-.892354645820596,3.46590807259688,1.52811973280375,.492284309909329
Man,-2.79328686822587,.668389993898353,-3.35044210767598,-.402047802646427,-4.63813687682851
Woman,2.89503217701568,-1.33421698204699,4.43462260200693,2.14100264391767,-1.52040291068226
Woman,3.87320434158824,.589766884037177,1.09512971160767,-1.46883509568895,1.46679116359569
Woman,-1.19519389065117,-.909519302463821,-3.14406247727323,-2.20235677751905,2.63672257020364
Man,-1.18008959386588,-.873027979808125,-.794897717989927,-1.92070754370961,-3.25445844045283
Man,2.75871470691454,1.30059872443183,3.12908108053391,1.52293749745398,2.5292734182599
Man,-1.56646966911864,-.354478407020094,.627325141541235,1.6403936202154,-1.51587581884633
Man,-6.47028535824366,1.86728673735669,-4.50540297224418,-1.36684489739459,-3.08294694336438
Woman,.169890820816837,-.291408604386455,-5.45931443488912,-1.4714050124335,3.42344807582714
Woman,-.728989773313253,-.644294949451761,.127155725667961,-1.23295280444452,-4.56312080615396
Man,-1.66068344758708,-.618321216741352,-5.43345854181948,-2.07271927605785,1.357741193297
Woman,-1.79188613571834,1.97016772593982,-2.70948887516901,.000955836436709438,3.36112501698403
Woman,4.23960052436914,.720386653226242,1.35042952592976,.860971757029598,4.19029484734371
Woman,1.27101259999125,-.378065217643274,.502412714829278,1.09277610297129,3.41905996245472
Woman,.860309439616712,.377914616885177,-4.9892484219032,-1.58398677375241,1.59992215344447
Man,-5.54954361616829,2.08179513981407,-4.60167527473415,-1.64902608083198,-2.30281855511182
Woman,.498418722214426,.853604800351532,-3.99126177774354,-.913821735327112,-1.10032623559353
Woman,1.1049882542205,.19264082971112,1.908540517,.394255165565066,-4.60095843153522
Woman,1.51494367096662,.503773998768771,4.89835760341483,.273524552384107,-.299044132811654
Man,1.52115791907616,-.269038628408699,-2.49083164001869,-2.12313851541424,2.38081022863612
Man,-1.14315289867415,-1.06793560962798,2.63621664373535,-.403861694042331,-3.05901326721666
Woman,-1.35952925905623,2.7617514657693,-.445092933617079,-1.44641645187167,-1.38184424054618
Man,4.80572644688347,-.632550738047242,3.63571751584508,1.03469253184626,2.88233655170921
Woman,-.379486162517705,-.285816110392016,-3.07092147401335,.602092448340159,.329036575783679
Man,-.798616975557258,2.54763146132355,.301599473234409,-1.2692829201709,-1.51318936260287
Woman,2.14863305769557,-.945730401735834,.650894039468802,1.62085377258471,-1.10000163042097
Woman,-2.50293143884978,1.30117392195894,-2.19848786215837,-1.56471239816831,-3.54685331127372
Man,5.2849669999549,-1.50813740253161,2.91648982108094,1.06437579106014,-1.24119197641035
Woman,-6.15804858301441,1.51186099507604,-3.66857348410843,-1.25940397509954,-2.11795817264146
Woman,4.89822884261687,-1.52735100050923,2.66057405673897,-.319728679703891,.371194861820508
Man,-5.34809317187076,1.26927950131507,-4.34863536039999,-1.26130870342545,.242439991290691
Woman,2.49259436770651,-.781170940623678,1.28080010248345,1.00642445319102,-3.16759321083611
Woman,-2.04954384545879,-1.52873499050348,-2.45633684248077,-1.54287011690921,-.720634116993915
Woman,1.67051915409399,-2.2681622557666,2.36943650295442,.883077499265738,-2.75182459998575
Woman,1.60656906341082,.936113113680769,1.35890790120728,-1.20167168527724,-.802425210416477
Woman,-.560275457226131,-1.9132318627738,.403751868776877,.47768260069374,.190082160510496
Man,4.57496151856632,-.330556062347529,1.19397557539336,-.206571561361566,3.96979879797403
Man,2.23940191336669,-2.20559269582772,-.53226034067697,.81546827544162,-1.20496223315581
Woman,-2.81470581526261,.390538905534009,-4.5538477242814,-.683475977339506,-1.34914497478298
Woman,1.01591461536457,.498571126137691,1.28308790968122,.0796865618437899,3.78080565768047
Man,-.983694614941169,1.5420169205835,-2.87570297730263,.161121448320874,1.37801986418269
Man,.163565083129377,.947794674309231,-2.13523869123746,-1.5336099362567,-1.48198433162105
Man,-1.5709164288787,-1.43227737925204,-.359652727721945,.517026762466941,-.904846548464471
Man,-1.82177929400595,-1.71749457296843,-1.01632471667993,-.807885824985925,-1.86415885310332
Man,3.46279920066646,-1.25525833813643,-.402823683768153,-1.11793637624129,.880857021486975
Man,1.43089560279594,-.034153880642255,2.94605851834748,-.556495207413765,.385520986194032
Man,.424731985241293,.0531087032338241,-2.68067597286956,-1.3448693773448,-1.62639751377839
Man,4.35045157351681,-.168373736508794,2.13527535138143,.925700173597577,2.48626597438144
Woman,3.27091612610649,-1.20298512548003,-1.32772086878057,-1.13016518447562,1.15814937520561
Woman,-4.24065044423308,1.23705321667698,-.341561743897777,-1.17708384662223,-2.50429129298285
Man,2.17462385561139,-1.05728380411121,2.79836860945093,.753927534502273,-2.82679571852697
Man,-2.70723928999734,1.04956822622661,-2.70489038348918,.152035902784956,-.200961145622008
Man,-1.59417072150693,-.71084565396939,-2.69332329030591,-1.75132716963794,.207842892298956
Woman,-3.6964017631744,1.11169175358071,-4.43081878235067,-1.24974307254021,.373044051594505
Man,-1.98158639365543,-1.32541157603498,-2.30600278005806,-1.11239682638015,-.580077430988441
Woman,1.5185028270816,-.440634777582151,-3.21785690188977,-1.07682072493287,2.61676368490764
Man,4.48198706190632,-.338475274356592,2.65573701489227,.484902803160103,4.51650139842164E-005
Man,-.994803860589721,1.11773150351165,-3.08398894658952,-1.87963429426186,1.16791199482583
Woman,-.608162629443895,.991319294989303,2.92956245106486,.315436619832305,-.231524130669602
Man,-2.64906937855124,.813797284457222,-1.78323056117188,-.77913121516773,2.04377094724247
Man,-.416758902904846,-1.37557808998783,-.567848992693632,-.256459856624771,1.22381842843677
Man,3.89786801413533,-.912175437769199,.799378738095962,-.317999592029342,2.59260060371837
Woman,1.95425387515879,-.403258484275238,-1.69312938547084,-1.13237879224357,2.81536017052842
Woman,-3.81340997453394,1.10820765330828,-2.13947647862596,-1.35107109902026,.505350971494378
Woman,1.54136754723232,-1.72679777497175,1.54289399139014,.705767321378842,-.101500245533924
Woman,.149147876339419,-1.02746069569008,-.920908248252882,.537583079818993,-1.44502106760025
Man,-.555038232904931,.750642193935615,.264960931023984,.815112971999799,-1.30242573235329
Man,-3.7586424399526,1.40266969719609,-.777750525160784,-.402401095018697,-.562109071033163
Woman,2.61004871495374,.762466799821199,-.40616451414061,-.0406917644996736,1.94781292065715
Woman,.708643625944232,-.27640473376075,1.34360722847965,.501920163580801,-2.62987497802356
Man,3.32576571606631,-.783548075897099,.264735835449866,.363640240351189,-.119726394794848
Man,2.88204261075349,.433342984189984,1.23255519662023,.146454956597911,.0636087072349015
Man,-2.31937848959233,-.123946510473806,-1.82216739315421,-1.15718970108449,-.458948428686379
Woman,1.37966863344644,-.722253107972799,1.10160198076272,-.413343939345974,1.18516714727427
Woman,2.10557773548997,-.850658003830368,1.74088190344113,-.0691385004106009,.679627755846278
Man,-.662649274318411,-.820592505209806,-.434634493599129,.00441200071625739,.299160048286485
Woman,.785341911090352,.379630829503016,-1.01601816659241,-1.11239682638015,1.43640332120362
Man,.972603787510448,-1.16561005552485,.456704272772758,.109769537429712,-1.59164037740186
Man,-.844314368829473,1.45748669438177,.610172536762929,-.263461011044321,-.917881486704483
Man,-2.52200112445344,1.22980140271151,-.449389550708806,-.297664333793653,-.806960781973747
Woman,-1.87679509621626,.228579045709805,-1.83971917656933,-.493715932101922,-1.29325486286046
Woman,1.74571435274524,-.188308819843977,.104449849587455,-.575857403323548,.867905218215309
Man,-.831407505838347,-.255861233102855,-.722487633576975,-.0328043625451226,.0269558934722705
Man,.274248493115503,.503773998768771,1.31154256154459,.190182926511563,-.425928548635732
